system:index,Area_km2,BareLand,Builtup,Cropland,District,Grassland,Grid_ID,Mangroves,MossLichen,Shrubland,SnowIce,TreeCover,Water,Wetland,.geo
"000100000000000017f9_1823,591",20.265450368073594,0.04497297861786286,3.519149936036344,79.1141999321202,Allahabad,1.7743727645354157,GRID_001151,0,0,0.01997232592747306,0,15.5273320627627,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9115000.0,2955000.0],[9120000.0,2955000.0],[9120000.0,2960000.0],[9115000.0,2960000.0],[9115000.0,2955000.0]]]}"
"000100000000000017f9_1824,591",20.26545036806602,0.0031068062553846923,1.8527843772028276,75.7931598047151,Allahabad,1.6344724956269727,GRID_001152,0,0,0.009320418766154076,0,20.707156097433565,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9120000.0,2955000.0],[9125000.0,2955000.0],[9125000.0,2960000.0],[9120000.0,2960000.0],[9120000.0,2955000.0]]]}"
"000100000000000017f9_1825,591",20.26545036806592,0.038780252199566594,2.827987363914052,76.44540984605209,Allahabad,1.90345403754275,GRID_001153,0,0,0.021303814322637903,0,18.763064685968903,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9125000.0,2955000.0],[9130000.0,2955000.0],[9130000.0,2960000.0],[9125000.0,2960000.0],[9125000.0,2955000.0]]]}"
"000100000000000017f9_1826,591",20.265450368071964,0.31223141790460285,2.1132339503433144,82.66361033513479,Allahabad,4.147810876432658,GRID_001154,0,0,0.0634676135028588,0,10.688550070055403,0.011095736626373916,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9130000.0,2955000.0],[9135000.0,2955000.0],[9135000.0,2960000.0],[9130000.0,2960000.0],[9130000.0,2955000.0]]]}"
"000100000000000017f9_1827,591",20.265450368061792,0.1535649949090152,3.0344359449651517,77.81500143591884,Allahabad,2.305010051432005,GRID_001155,0,0,0.024964102028561773,0,16.572487794689707,0.015090201811868547,0.07944547424483733,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9135000.0,2955000.0],[9140000.0,2955000.0],[9140000.0,2960000.0],[9135000.0,2960000.0],[9135000.0,2955000.0]]]}"
"000100000000000017f9_1828,591",20.265450368072553,0.034618698274286624,2.214411403806491,79.87859958749964,Allahabad,1.3921886014150335,GRID_001156,0,0,0.00133148839516487,0,16.478850220609385,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9140000.0,2955000.0],[9145000.0,2955000.0],[9145000.0,2960000.0],[9140000.0,2960000.0],[9140000.0,2955000.0]]]}"
"000100000000000017f9_1819,592",20.251684239950535,0.33361878240379383,2.6635285776314883,76.07788208195846,Allahabad,6.819354564383201,GRID_001157,0,0,0.01997232627509291,0,14.037823217290601,0.043825984802338944,0.003994465255018581,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9095000.0,2960000.0],[9100000.0,2960000.0],[9100000.0,2965000.0],[9095000.0,2965000.0],[9095000.0,2960000.0]]]}"
"000100000000000017f9_1820,592",20.251684239949753,0.6010129859456257,3.8527774822298944,77.85389965718785,Allahabad,5.9094832590916795,GRID_001158,0,0,0.05725400198859963,0,11.719802830410224,0.005769783146137948,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9100000.0,2960000.0],[9105000.0,2960000.0],[9105000.0,2965000.0],[9100000.0,2965000.0],[9100000.0,2960000.0]]]}"
"000100000000000017f9_1821,592",20.251684239950063,0.9886693120411651,2.098613722138617,82.91413349544658,Allahabad,5.317035311716832,GRID_001159,0,0,0.24884213157963406,0,8.42516092603991,0.0048821242005782535,0.0026629768366790477,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9105000.0,2960000.0],[9110000.0,2960000.0],[9110000.0,2965000.0],[9105000.0,2965000.0],[9105000.0,2960000.0]]]}"
"000100000000000017f9_1822,592",20.25168423994874,0.608194320865978,3.178440386365564,81.00568242706284,Allahabad,4.001843267313157,GRID_001160,0,0,0.056512545692896946,0,11.131573873788374,0.010208077873936388,0.00754510103725733,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9110000.0,2960000.0],[9115000.0,2960000.0],[9115000.0,2965000.0],[9110000.0,2965000.0],[9110000.0,2960000.0]]]}"
"000100000000000017f9_1823,592",20.251684239955146,0.19040284382255157,9.72276862078281,70.37231670926255,Allahabad,3.9582748776557777,GRID_001161,0,0,0.028405086257909794,0,15.69498848123268,0.032843380985708194,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9115000.0,2960000.0],[9120000.0,2960000.0],[9120000.0,2965000.0],[9115000.0,2965000.0],[9115000.0,2960000.0]]]}"
"000100000000000017f9_1824,592",20.25168423994947,0.039612215572535,2.3462636059188253,82.43573405800652,Allahabad,2.402005106684504,GRID_001162,0,0,0.030180404149029255,0,12.746204609668585,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9120000.0,2960000.0],[9125000.0,2960000.0],[9125000.0,2965000.0],[9120000.0,2965000.0],[9120000.0,2960000.0]]]}"
"000100000000000017f9_1825,592",20.2516842399497,0.15583636017781644,2.2095867549032087,75.92685300414854,Allahabad,3.3556675866236305,GRID_001163,0,0,0.010651907346716217,0,18.335634603653943,0.005769783146137951,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9125000.0,2960000.0],[9130000.0,2960000.0],[9130000.0,2965000.0],[9125000.0,2965000.0],[9125000.0,2960000.0]]]}"
"000100000000000017f9_1826,592",20.251684239954884,0.09719865453878553,1.3851830820072069,81.8442103202397,Allahabad,2.3520420916036504,GRID_001164,0,0,0.01198339576505575,0,14.309382455845606,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9130000.0,2960000.0],[9135000.0,2960000.0],[9135000.0,2965000.0],[9130000.0,2965000.0],[9130000.0,2960000.0]]]}"
"000100000000000017f9_1828,592",20.251684239955665,0.16732545174573682,3.156746697939176,75.97793690621168,Allahabad,1.465719855985515,GRID_001165,0,0,0.01331488418339526,0,19.177680062965962,0.04127614096852531,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9140000.0,2960000.0],[9145000.0,2960000.0],[9145000.0,2965000.0],[9140000.0,2965000.0],[9140000.0,2960000.0]]]}"
"000100000000000017f9_1819,593",20.23790726818499,0.13574121642213438,1.2851599982585216,81.7112229526753,Allahabad,3.1972832948757093,GRID_001166,0,0,0.016874918368235473,0,13.644836083416816,0.008881535983281827,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9095000.0,2965000.0],[9100000.0,2965000.0],[9100000.0,2970000.0],[9095000.0,2970000.0],[9095000.0,2965000.0]]]}"
"000100000000000017f9_1820,593",20.237907268184493,0.14402716705124288,2.6835891854238314,74.7461134572685,Allahabad,3.590376594540465,GRID_001167,0,0,0.015542687970743168,0,18.820350907745212,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9100000.0,2965000.0],[9105000.0,2965000.0],[9105000.0,2970000.0],[9100000.0,2970000.0],[9100000.0,2965000.0]]]}"
"000100000000000017f9_1821,593",20.23790726818391,0.04451739300796722,2.598464016718185,72.07012756323745,Allahabad,2.5843336671165456,GRID_001168,0,0,0.03597022073229131,0,22.66525490879008,0.0013322303974922709,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9105000.0,2965000.0],[9110000.0,2965000.0],[9110000.0,2970000.0],[9105000.0,2970000.0],[9105000.0,2965000.0]]]}"
"000100000000000017f9_1822,593",20.237907268183555,0.3280978710435805,2.183337541904307,68.59435761243417,Allahabad,3.9736322869955183,GRID_001169,0,0,0.01598676476990727,0,24.901479385258373,0.0031085375941486363,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9110000.0,2965000.0],[9115000.0,2965000.0],[9115000.0,2970000.0],[9110000.0,2970000.0],[9110000.0,2965000.0]]]}"
"000100000000000017f9_1823,593",20.237907268190227,0.9524036745178281,2.6691209891593037,69.93947494449037,Allahabad,6.470742304845666,GRID_001170,0,0,0.05995036788715225,0,19.79417998171452,0.11412773738517133,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9115000.0,2965000.0],[9120000.0,2965000.0],[9120000.0,2970000.0],[9115000.0,2970000.0],[9115000.0,2965000.0]]]}"
"000100000000000017f9_1824,593",20.23790726818391,0.7867874091166344,3.780854194784269,70.71455439940793,Allahabad,6.806725586660272,GRID_001171,0,0,0.05711872523836466,0,17.801114545692002,0.04707214071139354,0.00577299838913317,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9120000.0,2965000.0],[9125000.0,2965000.0],[9125000.0,2970000.0],[9120000.0,2970000.0],[9120000.0,2965000.0]]]}"
"000100000000000017f9_1825,593",20.237907268185094,0.3905629326483517,3.013590491532065,74.36220645217469,Allahabad,2.7077243240889866,GRID_001172,0,0,0.009325612782445897,0,19.516146109974283,4.4407679916409027E-4,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9125000.0,2965000.0],[9130000.0,2965000.0],[9130000.0,2970000.0],[9125000.0,2970000.0],[9125000.0,2965000.0]]]}"
"000100000000000017f9_1826,593",20.237907268189478,0.2642256955026344,3.0383142496408246,72.52814663241757,Allahabad,2.9975706386869336,GRID_001173,0,0,0.021315686359876393,0,21.057170969567686,0.04351952631808097,0.04973660150637824,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9130000.0,2965000.0],[9135000.0,2965000.0],[9135000.0,2970000.0],[9130000.0,2970000.0],[9130000.0,2965000.0]]]}"
"000100000000000017fd_1787,575",20.48419396444691,0.5390684229657441,0.68370172918145,82.84008793034809,Banda,8.467194017966873,GRID_001174,0,0,0,0,4.532572308863996,2.9373755906738337,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8935000.0,2875000.0],[8940000.0,2875000.0],[8940000.0,2880000.0],[8935000.0,2880000.0],[8935000.0,2875000.0]]]}"
"000100000000000017fd_1788,575",20.484193964445197,0.11412597580184514,2.399653817527215,67.69766326830869,Banda,11.521349073096474,GRID_001175,0,0,0,0,18.20364876326311,0.0635591020026656,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2875000.0],[8945000.0,2875000.0],[8945000.0,2880000.0],[8940000.0,2880000.0],[8940000.0,2875000.0]]]}"
"000100000000000017fd_1789,575",20.484193964445257,0.2885448219756632,0.9570941443234721,81.30254444117494,Banda,8.313180897651156,GRID_001176,0,0,0,0,9.012898758935826,0.12573693593893334,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2875000.0],[8950000.0,2875000.0],[8950000.0,2880000.0],[8945000.0,2880000.0],[8945000.0,2875000.0]]]}"
"000100000000000017fd_1787,576",20.47060795687266,2.2454196028187052,1.1304759596239413,70.9565905431376,Banda,14.535678792181047,GRID_001177,0,0,7.271845836868256E-5,0,5.183345741641709,5.948416642138624,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8935000.0,2880000.0],[8940000.0,2880000.0],[8940000.0,2885000.0],[8935000.0,2885000.0],[8935000.0,2880000.0]]]}"
"000100000000000017fd_1788,576",20.470607956871884,0.8469363020932504,0.7532299115258737,78.9949910833319,Banda,9.945874958879465,GRID_001178,0,0,0,0,8.203857541077255,1.2551102030922614,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2880000.0],[8945000.0,2880000.0],[8945000.0,2885000.0],[8940000.0,2885000.0],[8940000.0,2880000.0]]]}"
"000100000000000017fd_1789,576",20.470607956872495,0.2333033225409905,1.2963883165676875,85.4613882299981,Banda,4.791663348165599,GRID_001179,0,0,0,0,8.13243589521618,0.08482088751147039,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2880000.0],[8950000.0,2880000.0],[8950000.0,2885000.0],[8945000.0,2885000.0],[8945000.0,2880000.0]]]}"
"000100000000000017fd_1790,576",20.470607956879643,0.28191388056858874,0.6716380698443472,81.0811312914452,Banda,8.370620011427185,GRID_001180,0,0,0.004856554183908439,0,9.379740983776856,0.21009920875391702,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2880000.0],[8955000.0,2880000.0],[8955000.0,2885000.0],[8950000.0,2885000.0],[8950000.0,2880000.0]]]}"
"000100000000000017fd_1791,576",20.47060795687737,0.03956922970375882,1.4299617362397627,90.7939851446578,Banda,2.0987603234239973,GRID_001181,0,0,0,0,5.628893467458494,0.008830098516197165,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8955000.0,2880000.0],[8960000.0,2880000.0],[8960000.0,2885000.0],[8955000.0,2885000.0],[8955000.0,2880000.0]]]}"
"000100000000000017fd_1792,576",20.4706079568663,0.03046383988088016,1.660500025970874,68.85299271084031,Banda,7.138454213342091,GRID_001182,0,0,0.037527918693837876,0,21.71493498623539,0.5651263050366175,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8960000.0,2880000.0],[8965000.0,2880000.0],[8965000.0,2885000.0],[8960000.0,2885000.0],[8960000.0,2880000.0]]]}"
"000100000000000017fd_1793,576",20.47060795687963,0.006290146648891057,0.6671139428986977,51.27344737434396,Banda,10.154338002320097,GRID_001183,0,0,0.19591564658829277,0,37.64108419758668,0.04415049258098595,0.01766019703239438,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8965000.0,2880000.0],[8970000.0,2880000.0],[8970000.0,2885000.0],[8965000.0,2885000.0],[8965000.0,2880000.0]]]}"
"000100000000000017fd_1794,576",20.47060795686659,0.047074813442526516,1.3607233755215842,78.35251138390142,Banda,8.248406253787467,GRID_001184,0,0,0.025165780771161973,0,11.966118392575858,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8970000.0,2880000.0],[8975000.0,2880000.0],[8975000.0,2885000.0],[8970000.0,2885000.0],[8970000.0,2880000.0]]]}"
"000100000000000017fd_1795,576",20.470607956872676,0.043267482729365946,0.8762418408158277,39.701050954862716,Banda,24.354563083262512,GRID_001185,0,0,0.6994269092923767,0,33.69277317035168,0.6326765586855245,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8975000.0,2880000.0],[8980000.0,2880000.0],[8980000.0,2885000.0],[8975000.0,2885000.0],[8975000.0,2880000.0]]]}"
"000100000000000017fd_1796,576",20.470607956872293,0.014128157625915455,0.051214571393943524,30.49991689319043,Banda,25.024507851862133,GRID_001186,0,0,2.2666031822982475,0,42.05709437817058,0.08653496545873217,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8980000.0,2880000.0],[8985000.0,2880000.0],[8985000.0,2885000.0],[8980000.0,2885000.0],[8980000.0,2880000.0]]]}"
"000100000000000017fd_1797,576",20.470607956879338,0,0,3.9607354952646436,Banda,12.206619111103386,GRID_001187,0,0,3.4184635628581526,0,80.41418183077381,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8985000.0,2880000.0],[8990000.0,2880000.0],[8990000.0,2885000.0],[8985000.0,2885000.0],[8985000.0,2880000.0]]]}"
"000100000000000017fd_1787,577",20.457010325976732,0.16830662624512746,0.5648731052403629,60.179857947163384,Banda,28.29455002165433,GRID_001188,0,0,0.18023386747509715,0,10.567119965352928,0.04505846686877429,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8935000.0,2885000.0],[8940000.0,2885000.0],[8940000.0,2890000.0],[8935000.0,2890000.0],[8935000.0,2885000.0]]]}"
"000100000000000017fd_1788,577",20.457010325976768,1.4456578605456931,1.1049042875703792,63.09557210913809,Banda,20.26368990905157,GRID_001189,0,0,0.039315721091381595,0,8.566996968384592,5.483863144218291,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2885000.0],[8945000.0,2885000.0],[8945000.0,2890000.0],[8940000.0,2890000.0],[8940000.0,2885000.0]]]}"
"000100000000000017fd_1789,577",20.45701032597547,0.14455435253356413,1.9719982676483294,83.18945690775227,Banda,7.243660459073185,GRID_001190,0,0,0,0,7.421174534430504,0.02871372888696402,4.4174967518406183E-4,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2885000.0],[8950000.0,2885000.0],[8950000.0,2890000.0],[8945000.0,2890000.0],[8945000.0,2885000.0]]]}"
"000100000000000017fd_1790,577",20.45701032598216,0.5200069294066695,1.1266175833694252,87.27549242096143,Banda,4.443277609354722,GRID_001191,0,0,0,0,6.453508878302304,0.181096578605457,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2885000.0],[8955000.0,2885000.0],[8955000.0,2890000.0],[8950000.0,2890000.0],[8950000.0,2885000.0]]]}"
"000100000000000017fd_1791,577",20.4570103259821,0.3378622780424416,1.7080970116933683,82.1017271546124,Banda,8.070181030749241,GRID_001192,0,0,0.003533997401472488,0,7.551968817669977,0.20410047639670792,0.022529233434387112,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8955000.0,2885000.0],[8960000.0,2885000.0],[8960000.0,2890000.0],[8955000.0,2890000.0],[8955000.0,2885000.0]]]}"
"000100000000000017fd_1792,577",20.457010325970217,0.02429623213512339,1.0459021221307907,92.87765093113902,Banda,1.7413616284105666,GRID_001193,0,0,0,0,4.26308012126461,0.04770896491987866,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8960000.0,2885000.0],[8965000.0,2885000.0],[8965000.0,2890000.0],[8960000.0,2890000.0],[8960000.0,2885000.0]]]}"
"000100000000000017fd_1793,577",20.457010325982484,0.043620614984841884,1.6469623213512325,86.57025205716758,Banda,5.907102641836302,GRID_001194,0,0,4.4174967518406194E-4,0,5.796502381983554,0.03511823300129923,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8965000.0,2885000.0],[8970000.0,2885000.0],[8970000.0,2890000.0],[8965000.0,2890000.0],[8965000.0,2885000.0]]]}"
"000100000000000017fd_1794,577",20.457010325970707,0.043014291901255906,1.1268687743611951,89.37057947163277,Banda,2.4399965352966606,GRID_001195,0,0,0,0,3.542567345171061,3.459303594629706,0.017669987007362473,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8970000.0,2885000.0],[8975000.0,2885000.0],[8975000.0,2890000.0],[8970000.0,2890000.0],[8970000.0,2885000.0]]]}"
"000100000000000017fd_1795,577",20.457010325976825,0.009276743178865291,1.410752706799478,91.25027977479428,Banda,3.0393988739714026,GRID_001196,0,0,0,0,4.290291901255959,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8975000.0,2885000.0],[8980000.0,2885000.0],[8980000.0,2890000.0],[8975000.0,2890000.0],[8975000.0,2885000.0]]]}"
"000100000000000017fd_1796,577",20.457010325976793,0.008834993503681212,1.2436344737981768,47.17880467734969,Banda,14.315067994802892,GRID_001197,0,0,0.6637505413598933,0,36.579305326981256,0.010601992204417455,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8980000.0,2885000.0],[8985000.0,2885000.0],[8985000.0,2890000.0],[8980000.0,2890000.0],[8980000.0,2885000.0]]]}"
"000100000000000017fd_1788,578",20.44340112057998,0.6964936448938214,1.0841889117043118,76.20419168421141,Banda,13.870811564820368,GRID_001198,0,0,0.010604839757752185,0,4.75627063135187,3.1512021417617593,0.2262365814987133,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2890000.0],[8945000.0,2890000.0],[8945000.0,2895000.0],[8940000.0,2895000.0],[8940000.0,2890000.0]]]}"
"000100000000000017fd_1789,578",20.443401120580155,2.3170379226990363,0.936329373846594,61.36028383541699,Banda,14.957107581940607,GRID_001199,0,0,0.04109375406128975,0,14.789218412912989,5.598929119122493,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2890000.0],[8950000.0,2890000.0],[8950000.0,2895000.0],[8945000.0,2895000.0],[8945000.0,2890000.0]]]}"
"000100000000000017fd_1790,578",20.44340112058681,0.22395446157045204,2.646172640553115,80.04735268889868,Banda,4.547880331661168,GRID_001200,0,0,0,0,12.498406674810921,0.036233202505653324,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2890000.0],[8955000.0,2890000.0],[8955000.0,2895000.0],[8950000.0,2895000.0],[8950000.0,2890000.0]]]}"
"000100000000000017fd_1791,578",20.44340112058553,0.21062043511033676,2.0315857874353407,77.45026382138124,Banda,5.518176383437727,GRID_001201,0,0,0,0,14.458342214020211,0.3310113586151321,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8955000.0,2890000.0],[8960000.0,2890000.0],[8960000.0,2895000.0],[8955000.0,2895000.0],[8955000.0,2890000.0]]]}"
"000100000000000017fd_1792,578",20.443401120574304,0.12151378889091033,0.8587840823434602,90.20250565331533,Banda,3.172812101993603,GRID_001202,0,0,0,0,5.527731136121433,0.11665323733527393,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8960000.0,2890000.0],[8965000.0,2890000.0],[8965000.0,2895000.0],[8960000.0,2895000.0],[8960000.0,2890000.0]]]}"
"000100000000000017fd_1793,578",20.443401120586454,0.03800067579861217,1.091674680945082,88.21530250651965,Banda,4.458820471499527,GRID_001203,0,0,0,0,5.857032204403127,0.33916946083400645,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8965000.0,2890000.0],[8970000.0,2890000.0],[8970000.0,2895000.0],[8965000.0,2895000.0],[8965000.0,2890000.0]]]}"
"000100000000000017fd_1794,578",20.44340112057461,0.04727991058664496,1.1207912042211365,75.91045321827437,Banda,10.911927845502026,GRID_001204,0,0,0.023860889454942323,0,10.611181867803351,1.3745050641575371,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8970000.0,2890000.0],[8975000.0,2890000.0],[8975000.0,2895000.0],[8970000.0,2895000.0],[8970000.0,2890000.0]]]}"
"000100000000000017fd_1795,578",20.44340112057982,0.016349127959867947,1.9252202843552608,84.22992228315962,Banda,3.7771995945208343,GRID_001205,0,0,0.014139786343669579,0,10.03186650378187,0.005302419878876092,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8975000.0,2890000.0],[8980000.0,2890000.0],[8980000.0,2895000.0],[8975000.0,2895000.0],[8975000.0,2890000.0]]]}"
"000100000000000017fd_1796,578",20.44340112058055,0.11400202739583572,0.8761884958282399,47.09701348998007,Banda,21.73513373014839,GRID_001206,0,0,0.39282093936006957,0,28.791963194967853,0.9928781223195458,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8980000.0,2890000.0],[8985000.0,2890000.0],[8985000.0,2895000.0],[8980000.0,2895000.0],[8980000.0,2890000.0]]]}"
"000100000000000017fd_1789,579",20.429780389521387,0.10828776205291799,1.2013311724891065,80.18250236161778,Banda,10.730002513281448,GRID_001207,0,0,0.08663020964233438,0,5.674478060786765,2.0114640297433932,0.005303890386265371,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2895000.0],[8950000.0,2895000.0],[8950000.0,2900000.0],[8945000.0,2900000.0],[8945000.0,2895000.0]]]}"
"000100000000000017fd_1790,579",20.429780389528528,0.7366531758343668,1.0803158068066607,55.493223673377315,Banda,14.162690771057479,GRID_001208,0,0,0.052154922131609334,0,18.834475287510706,9.640486363281866,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2895000.0],[8955000.0,2895000.0],[8955000.0,2900000.0],[8950000.0,2900000.0],[8950000.0,2895000.0]]]}"
