system:index,Area_km2,BareLand,Builtup,Cropland,District,Grassland,Grid_ID,Mangroves,MossLichen,Shrubland,SnowIce,TreeCover,Water,Wetland,.geo
"000100000000000017fd_1789,591",20.265450368065764,4.938218938464348,2.3249249406051753,82.99778607419783,Banda,1.6291204344307229,GRID_001399,0,0,0.5807743518784433,0,2.93639140537295,4.592783855050519,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2955000.0],[8950000.0,2955000.0],[8950000.0,2960000.0],[8945000.0,2960000.0],[8945000.0,2955000.0]]]}"
"000100000000000017fd_1790,591",20.265450368073875,0.8988016604443521,1.4950056131373533,96.40375427512205,Banda,0.298697229981986,GRID_001400,0,0,0.028441636425345293,0,0.875299584888913,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2955000.0],[8955000.0,2955000.0],[8955000.0,2960000.0],[8950000.0,2960000.0],[8950000.0,2955000.0]]]}"
"000100000000000017fd_1791,591",20.2654503680721,0.9079967626556665,1.0199201106962898,97.15665091507192,Banda,0.13048586272615717,GRID_001401,0,0,0.05155731927003105,0,0.7333890295799284,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8955000.0,2955000.0],[8960000.0,2955000.0],[8960000.0,2960000.0],[8955000.0,2960000.0],[8955000.0,2955000.0]]]}"
"000100000000000017fd_1792,591",20.265450368060076,1.531697256089601,1.4396470250372029,96.28716288541366,Banda,0.17886327441714742,GRID_001402,0,0,0.01375871341670365,0,0.5328929848836904,0.015977860741978434,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8960000.0,2955000.0],[8965000.0,2955000.0],[8965000.0,2960000.0],[8960000.0,2960000.0],[8960000.0,2955000.0]]]}"
"000100000000000017fd_1793,591",20.265450368072436,3.106884578231469,2.2461791504581887,92.31579249667129,Banda,0.4086520638070124,GRID_001403,0,0,0.058141659922199294,0,1.8275122053102888,0.03683784559956138,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8965000.0,2955000.0],[8970000.0,2955000.0],[8970000.0,2960000.0],[8965000.0,2960000.0],[8965000.0,2955000.0]]]}"
"000100000000000017fd_1794,591",20.265450368058925,3.1546980654256846,2.465723311489961,92.75508793915185,Banda,0.0785578153147273,GRID_001404,0,0,0.016865519672088346,0,1.5290673489456874,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8970000.0,2955000.0],[8975000.0,2955000.0],[8975000.0,2960000.0],[8970000.0,2960000.0],[8970000.0,2955000.0]]]}"
"000100000000000017fd_1795,591",20.265450368066514,5.40500744067045,0.7474558128606121,82.71723015603652,Banda,1.0918831423126136,GRID_001405,0,0,0.7065765083674915,0,9.331846939752317,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8975000.0,2955000.0],[8980000.0,2955000.0],[8980000.0,2960000.0],[8975000.0,2960000.0],[8975000.0,2955000.0]]]}"
"000100000000000017fd_1796,591",20.26545036806629,10.009080228702706,1.2991619455395136,73.00719873987241,Banda,2.1041902723024304,GRID_001406,0,0,0.034618698274286604,0,10.89025924862284,2.6554908666858146,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8980000.0,2955000.0],[8985000.0,2955000.0],[8985000.0,2960000.0],[8980000.0,2960000.0],[8980000.0,2955000.0]]]}"
"000100000000000017fd_1797,591",20.265450368072056,5.907072553063726,1.5173171814218198,79.93266845938959,Banda,2.190073884552123,GRID_001407,0,0,0.0346186982742866,0,2.989118345821475,7.429130877476959,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8985000.0,2955000.0],[8990000.0,2955000.0],[8990000.0,2960000.0],[8985000.0,2960000.0],[8985000.0,2955000.0]]]}"
"000100000000000017fd_1798,591",20.26545036806691,9.87516904681095,0.749471320784273,85.4736930962762,Banda,1.2351408505861163,GRID_001408,0,0,0.019528496462418093,0,2.308085528548678,0.338911660531377,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8990000.0,2955000.0],[8995000.0,2955000.0],[8995000.0,2960000.0],[8990000.0,2960000.0],[8990000.0,2955000.0]]]}"
"000100000000000017fd_1799,591",20.265450368066414,2.0678449903836937,0.6570712476829489,95.1342958340948,Banda,0.20375427512205305,GRID_001409,0,0,0.013810928647886583,0,1.81581599352531,0.10740673054329944,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8995000.0,2955000.0],[9000000.0,2955000.0],[9000000.0,2960000.0],[8995000.0,2960000.0],[8995000.0,2955000.0]]]}"
"000100000000000017fd_1800,591",20.26545036806751,8.439177087956553,2.4463462391979736,73.4561940317991,Banda,1.0129963710414323,GRID_001410,0,0,0.07722632691956241,0,2.3243140224003334,12.243745920685054,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9000000.0,2955000.0],[9005000.0,2955000.0],[9005000.0,2960000.0],[9000000.0,2960000.0],[9000000.0,2955000.0]]]}"
"000100000000000017fd_1801,591",20.265450368066475,5.204551427651449,1.140427642743389,86.35516800250632,Banda,1.4698483147534147,GRID_001411,0,0,0.033287209879121774,0,1.8517035219173454,3.945013880548956,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9005000.0,2955000.0],[9010000.0,2955000.0],[9010000.0,2960000.0],[9005000.0,2960000.0],[9005000.0,2955000.0]]]}"
"000100000000000017fd_1802,591",20.265450368066727,7.0364201237501005,1.1078662245777107,67.58914097242163,Banda,4.276792940500746,GRID_001412,0,0,0.26008406652220467,0,4.917343289037414,14.812352383190182,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9010000.0,2955000.0],[9015000.0,2955000.0],[9015000.0,2960000.0],[9010000.0,2960000.0],[9010000.0,2955000.0]]]}"
"000100000000000017fd_1787,592",20.25168423995047,3.2937455428860245,0.7158969395938845,86.86806580630004,Banda,0.3999721588382476,GRID_001413,0,0,0.1398062839256501,0,4.645253281209533,3.9372599872466045,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8935000.0,2960000.0],[8940000.0,2960000.0],[8940000.0,2965000.0],[8935000.0,2965000.0],[8935000.0,2960000.0]]]}"
"000100000000000017fd_1788,592",20.251684239949878,7.722289946345204,1.2541611406271254,79.53847617747043,Banda,1.486332689107603,GRID_001414,0,0,0.1751385909743988,0,0.9141042201064187,8.909497235368825,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2960000.0],[8945000.0,2960000.0],[8945000.0,2965000.0],[8940000.0,2965000.0],[8940000.0,2960000.0]]]}"
"000100000000000017fd_1789,592",20.251684239948744,9.122584116519754,0.7332062890322988,78.02678951216684,Banda,4.394742002710696,GRID_001415,0,0,0.192282592177855,0,0.9876720011082144,6.542723486284332,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2960000.0],[8950000.0,2960000.0],[8950000.0,2965000.0],[8945000.0,2965000.0],[8945000.0,2960000.0]]]}"
"000100000000000017fd_1790,592",20.251684239956138,3.2156037075529893,1.4343785331763135,93.23261525611773,Banda,0.7808074351148715,GRID_001416,0,0,0.5695515681026121,0,0.767043499935487,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2960000.0],[8955000.0,2960000.0],[8955000.0,2965000.0],[8950000.0,2965000.0],[8950000.0,2960000.0]]]}"
"000100000000000017fd_1791,592",20.251684239955612,0.7286548613016353,1.06829754098108,97.42401548049354,Banda,0.12915437657893403,GRID_001417,0,0,0.00443829472779842,0,0.6383381743525419,0.007101271564477473,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8955000.0,2960000.0],[8960000.0,2960000.0],[8960000.0,2965000.0],[8955000.0,2965000.0],[8955000.0,2960000.0]]]}"
"000100000000000017fd_1792,592",20.25168423994407,2.80525986311359,1.1135681472046244,94.8880208667384,Banda,0.6206128435651308,GRID_001418,0,0,0.008432759982817005,0,0.5357004331375332,0.028405086257909908,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8960000.0,2960000.0],[8965000.0,2960000.0],[8965000.0,2965000.0],[8960000.0,2965000.0],[8960000.0,2960000.0]]]}"
"000100000000000017fd_1793,592",20.25168423995685,10.271717798809803,1.9200828815859952,81.53529108312303,Banda,1.3644449323280992,GRID_001419,0,0,0.09664517307861284,0,1.0948594295461513,3.7169587015283154,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8965000.0,2960000.0],[8970000.0,2960000.0],[8970000.0,2965000.0],[8965000.0,2965000.0],[8965000.0,2960000.0]]]}"
"000100000000000017fd_1794,592",20.25168423994325,8.190841591012733,1.251738353858065,67.12371297502747,Banda,0.4509690355145197,GRID_001420,0,0,0.15178967969070584,0,6.37624740231395,16.45470096258255,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8970000.0,2960000.0],[8975000.0,2960000.0],[8975000.0,2965000.0],[8970000.0,2965000.0],[8970000.0,2960000.0]]]}"
"000100000000000017fd_1795,592",20.251684239949462,15.637873719863046,0.9034853824066917,52.19292226358119,Banda,2.173822801935837,GRID_001421,0,0,0.6931989782036029,0,11.852540912418354,16.54615594159129,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8975000.0,2960000.0],[8980000.0,2960000.0],[8980000.0,2965000.0],[8975000.0,2965000.0],[8975000.0,2960000.0]]]}"
"000100000000000017fd_1796,592",20.25168423994984,5.992669085844807,0.5472417399375473,66.12538558555687,Banda,1.477247238723641,GRID_001422,0,0,1.727008358388091,0,7.223704100178491,16.906743891370564,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8980000.0,2960000.0],[8985000.0,2960000.0],[8985000.0,2965000.0],[8980000.0,2965000.0],[8980000.0,2960000.0]]]}"
"000100000000000017fd_1797,592",20.251684239955758,9.952332888674235,1.0327911831586936,79.89058785457325,Banda,1.6181013083065947,GRID_001423,0,0,0.023073911061342635,0,0.7358692658689788,6.747243588356887,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8985000.0,2960000.0],[8990000.0,2960000.0],[8990000.0,2965000.0],[8985000.0,2965000.0],[8985000.0,2960000.0]]]}"
"000100000000000017fd_1798,592",20.251684239949945,13.597976026211606,1.5964546135890916,57.41479357430307,Banda,4.519329286989345,GRID_001424,0,0,0.09409184822932651,0,6.648264394403642,16.12909025627392,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8990000.0,2960000.0],[8995000.0,2960000.0],[8995000.0,2965000.0],[8990000.0,2965000.0],[8990000.0,2960000.0]]]}"
"000100000000000017fd_1799,592",20.251684239948325,12.476323220571455,0.7488969662758683,67.96861460753497,Banda,1.218557314371497,GRID_001425,0,0,0.03267281122754195,0,2.587151617143152,14.967783462875515,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8995000.0,2960000.0],[9000000.0,2960000.0],[9000000.0,2965000.0],[8995000.0,2965000.0],[8995000.0,2960000.0]]]}"
"000100000000000017fd_1800,592",20.251684239949167,8.240322485450662,1.14762988360581,73.89628269145632,Banda,0.7139284253440285,GRID_001426,0,0,0.09109643441499699,0,4.950583591373769,10.960156488354412,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9000000.0,2960000.0],[9005000.0,2960000.0],[9005000.0,2965000.0],[9000000.0,2965000.0],[9000000.0,2960000.0]]]}"
"000100000000000017fd_1801,592",20.25168423994912,13.802252457200947,1.0058742310153996,66.33170363212106,Banda,4.787752130603396,GRID_001427,0,0,0.025742109421230893,0,4.550226780325777,9.49644865931219,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9005000.0,2960000.0],[9010000.0,2960000.0],[9010000.0,2965000.0],[9005000.0,2965000.0],[9005000.0,2960000.0]]]}"
"000100000000000017fd_1802,592",20.25168423994893,5.739211127748231,1.5224151549907285,84.43402665472729,Banda,1.4635842529929588,GRID_001428,0,0,0.06346761460751726,0,3.9536050953990545,2.8236900995342196,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[9010000.0,2960000.0],[9015000.0,2960000.0],[9015000.0,2965000.0],[9010000.0,2965000.0],[9010000.0,2960000.0]]]}"
"000100000000000017fd_1787,593",20.237907268184262,11.308939875484327,1.6736157429578928,82.34947625059868,Banda,3.748154469066984,GRID_001429,0,0,0.018207148765727644,0,0.9016065131263838,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8935000.0,2965000.0],[8940000.0,2965000.0],[8940000.0,2970000.0],[8935000.0,2970000.0],[8935000.0,2965000.0]]]}"
"000100000000000017fd_1788,593",20.237907268183985,11.68947363838216,0.5310914711132395,78.07289999564631,Banda,2.933280508511472,GRID_001430,0,0,0.06246854456005921,0,3.0611746266707307,3.649611215116026,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2965000.0],[8945000.0,2965000.0],[8945000.0,2970000.0],[8940000.0,2970000.0],[8940000.0,2965000.0]]]}"
"000100000000000017fd_1789,593",20.23790726818423,12.132434150376566,1.1759153641865088,69.28282293526064,Banda,4.477983368888491,GRID_001431,0,0,0.11131699246810889,0,5.080884670643026,7.738642518176669,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2965000.0],[8950000.0,2965000.0],[8950000.0,2970000.0],[8945000.0,2970000.0],[8945000.0,2965000.0]]]}"
"000100000000000017fd_1790,593",20.237907268190742,7.281114545692008,1.6724872654447265,65.40561278244594,Banda,2.8714040663502938,GRID_001432,0,0,2.6116086899734396,0,11.308837128303347,8.848935521790233,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2965000.0],[8955000.0,2965000.0],[8955000.0,2970000.0],[8950000.0,2970000.0],[8950000.0,2965000.0]]]}"
"000100000000000017fd_1791,593",20.23790726818964,4.741427140929075,1.5205189603378462,85.58781313944883,Banda,1.8327676433453781,GRID_001433,0,0,0.030709216770429704,0,1.327173146414732,4.9595907527537095,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8955000.0,2965000.0],[8960000.0,2965000.0],[8960000.0,2970000.0],[8955000.0,2970000.0],[8955000.0,2965000.0]]]}"
"000100000000000017fd_1792,593",20.23790726817794,2.481969611215122,1.2833157734337595,88.05709956898427,Banda,2.0785214854804392,GRID_001434,0,0,0.011028777918063486,0,2.0129600766250193,4.075104706343334,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8960000.0,2965000.0],[8965000.0,2965000.0],[8965000.0,2970000.0],[8960000.0,2970000.0],[8960000.0,2965000.0]]]}"
"000100000000000017fd_1793,593",20.237907268190714,7.48582524271846,1.08286995515695,76.12904871783707,Banda,1.2052627454395033,GRID_001435,0,0,0.04281422787234967,0,0.7229831512037966,13.331195959771868,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8965000.0,2965000.0],[8970000.0,2965000.0],[8970000.0,2970000.0],[8965000.0,2970000.0],[8965000.0,2965000.0]]]}"
"000100000000000017fd_1799,593",20.23790726818408,9.295990247725186,1.9756402107187903,75.62517828377379,Banda,2.2720989159301612,GRID_001436,0,0,0.029272497714310515,0,7.554359353911779,3.2474604902259654,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8995000.0,2965000.0],[9000000.0,2965000.0],[9000000.0,2970000.0],[8995000.0,2970000.0],[8995000.0,2965000.0]]]}"
"000100000000000017fd_1786,594",20.22411950135189,0.7996898441379651,0.2724109390927064,98.67532605570608,Banda,0.009330812590934018,GRID_001437,0,0,0.0031102708636446723,0,0.24013207760866292,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8930000.0,2970000.0],[8935000.0,2970000.0],[8935000.0,2975000.0],[8930000.0,2975000.0],[8930000.0,2970000.0]]]}"
"000100000000000017fd_1787,594",20.224119501353307,6.047696047255239,2.1268293532901756,89.82994920762145,Banda,0.49914532893074626,GRID_001438,0,0,0.002665946454552583,0,1.4937141164478438,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8935000.0,2970000.0],[8940000.0,2970000.0],[8940000.0,2975000.0],[8935000.0,2975000.0],[8935000.0,2970000.0]]]}"
"000100000000000017fd_1788,594",20.22411950135098,10.338212770406274,1.5486308709629621,82.8321725721156,Banda,1.9956560754828674,GRID_001439,0,0,0.26014932785042766,0,3.025178383181872,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2970000.0],[8945000.0,2970000.0],[8945000.0,2975000.0],[8940000.0,2975000.0],[8940000.0,2970000.0]]]}"
"000100000000000017fd_1789,594",20.22411950135132,5.9149963844190365,0.7749871494411096,81.73112100434736,Banda,7.1751404849234754,GRID_001440,0,0,0.43854819177389986,0,3.9585419189587254,0.0066648661363814575,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2970000.0],[8950000.0,2970000.0],[8950000.0,2975000.0],[8945000.0,2975000.0],[8945000.0,2970000.0]]]}"
"000100000000000017fd_1790,594",20.224119501358444,9.349768689939975,3.917420130509415,76.71605230830887,Banda,3.239318354082988,GRID_001441,0,0,0.031029525792596328,0,3.3584983577421297,3.3879126336240226,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2970000.0],[8955000.0,2970000.0],[8955000.0,2975000.0],[8950000.0,2975000.0],[8950000.0,2970000.0]]]}"
"000100000000000017fd_1791,594",20.2241195013565,3.7343985502826955,1.2002840191320803,89.24644322666647,Banda,0.6400937437380736,GRID_001442,0,0,0.02051210566208687,0,0.9843371289673356,4.173931225551261,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8955000.0,2970000.0],[8960000.0,2970000.0],[8960000.0,2975000.0],[8955000.0,2975000.0],[8955000.0,2970000.0]]]}"
"000100000000000017fd_1792,594",20.224119501345488,7.99969507148394,2.3446650578057286,70.98881347958297,Banda,0.342500936566156,GRID_001443,0,0,0.009775137000026125,0,1.4609003232242286,16.853649994336966,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8960000.0,2970000.0],[8965000.0,2970000.0],[8965000.0,2975000.0],[8960000.0,2975000.0],[8960000.0,2970000.0]]]}"
"000100000000000017fd_1793,594",20.224119501358384,4.07875170977775,2.2643294621932166,73.06316899138353,Banda,0.30859985537676055,GRID_001444,0,0,0.0013329732272762897,0,0.4006812974272734,19.883135710614187,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8965000.0,2970000.0],[8970000.0,2970000.0],[8970000.0,2975000.0],[8965000.0,2975000.0],[8965000.0,2970000.0]]]}"
"000100000000000017fd_1786,595",20.210320988041296,1.6937865412272501,2.755231752547674,94.60591188882967,Banda,0.07464585299596989,GRID_001445,0,0,4.443205535474398E-4,0,0.8699796438458871,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8930000.0,2975000.0],[8935000.0,2975000.0],[8935000.0,2980000.0],[8930000.0,2980000.0],[8930000.0,2975000.0]]]}"
"000100000000000017fd_1787,595",20.210320988042525,2.3790264110758255,0.8486836210793882,95.95150967752818,Banda,0.2827394637744405,GRID_001446,0,0,0.017328501588350132,0,0.5207123249538191,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8935000.0,2975000.0],[8940000.0,2975000.0],[8940000.0,2980000.0],[8935000.0,2980000.0],[8935000.0,2975000.0]]]}"
"000100000000000017fd_1788,595",20.21032098804187,5.038973185306866,1.1891168019068095,91.82724788999138,Banda,0.983920858110888,GRID_001447,0,0,0.05309891979923409,0,0.9014218571351568,0.0062204877496641635,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2975000.0],[8945000.0,2975000.0],[8945000.0,2980000.0],[8940000.0,2980000.0],[8940000.0,2975000.0]]]}"
"000100000000000017fd_1789,595",20.21032098804162,12.27463059624785,2.7786552866705683,75.8620820638108,Banda,2.6196808774783804,GRID_001448,0,0,0.2030544929711799,0,6.261896682821227,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2975000.0],[8950000.0,2975000.0],[8950000.0,2980000.0],[8945000.0,2980000.0],[8945000.0,2975000.0]]]}"
"000100000000000017fd_1790,595",20.21032098804899,9.270471302833938,1.399909442243893,84.14582196322843,Banda,2.2517085344987438,GRID_001449,0,0,0.14307121824227595,0,2.7890175389527183,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2975000.0],[8955000.0,2975000.0],[8955000.0,2980000.0],[8950000.0,2980000.0],[8950000.0,2975000.0]]]}"
"000100000000000017fd_1791,595",20.210320988047293,9.980054711716303,1.4269467835356362,68.59815715349646,Banda,1.311099346974241,GRID_001450,0,0,0.0888641107094879,0,1.1804551647629484,17.414422728804947,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8955000.0,2975000.0],[8960000.0,2975000.0],[8960000.0,2980000.0],[8955000.0,2980000.0],[8955000.0,2975000.0]]]}"
"000100000000000017fd_1792,595",20.21032098803686,5.2299003408165285,1.937354356514245,78.19116335980073,Banda,1.3767002274468225,GRID_001451,0,0,0.06146434324072924,0,1.5526738182876723,11.650743553893282,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8960000.0,2975000.0],[8965000.0,2975000.0],[8965000.0,2980000.0],[8960000.0,2980000.0],[8960000.0,2975000.0]]]}"
"000100000000000017fd_1793,595",20.210320988048267,11.81933445381105,4.9220315004802595,70.07868028362218,Banda,3.1238331140364535,GRID_001452,0,0,0.02525308934338446,0,6.2764442604744355,3.7544232982322354,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8965000.0,2975000.0],[8970000.0,2975000.0],[8970000.0,2980000.0],[8965000.0,2980000.0],[8965000.0,2975000.0]]]}"
"000100000000000017fd_1787,596",20.196511776767515,1.640272697227509,2.5988197597381366,91.16460173930162,Banda,0.5348907849664533,GRID_001453,0,0,0.068840113475481,0,3.9925749052908,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8935000.0,2980000.0],[8940000.0,2980000.0],[8940000.0,2985000.0],[8935000.0,2985000.0],[8935000.0,2980000.0]]]}"
"000100000000000017fd_1788,596",20.196511776767395,2.9798149022788913,0.24672676034670696,93.73668637418166,Banda,0.8065866002996325,GRID_001454,0,0,0.4527449999606863,0,1.7726669184028125,0.004773444529602061,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8940000.0,2980000.0],[8945000.0,2980000.0],[8945000.0,2985000.0],[8940000.0,2985000.0],[8940000.0,2980000.0]]]}"
"000100000000000017fd_1789,596",20.196511776766467,2.959617548416422,0.1834428805147036,96.49595523799151,Banda,0.21138618545278315,GRID_001455,0,0,0.012669328486712263,0,0.1369288191378654,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8945000.0,2980000.0],[8950000.0,2980000.0],[8950000.0,2985000.0],[8945000.0,2985000.0],[8945000.0,2980000.0]]]}"
"000100000000000017fd_1790,596",20.196511776774027,3.7711589074279344,1.3941195173228178,92.26295772699939,Banda,0.43875242662446046,GRID_001456,0,0,0.023750414472888552,0,2.109261007152513,0,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[8950000.0,2980000.0],[8955000.0,2980000.0],[8955000.0,2985000.0],[8950000.0,2985000.0],[8950000.0,2980000.0]]]}"
